consumer_id,psychographic_type,brainfry_score,n_recommended,product_id,product_name,brand,price,star_rating,review_count,baseline_type
C093,LossAverse,0.41,4,P0344,비비 파운데이션,에뛰드,19500,4.3,2100,random
C093,LossAverse,0.41,4,P0342,롱래스팅 파운데이션,롬앤,23000,4.5,2200,random
C093,LossAverse,0.41,4,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,random
C093,LossAverse,0.41,4,P0305,그린티 씨드 파운데이션,이니스프리,22000,4.5,3400,random
C094,LossAverse,0.43,4,P0277,퍼펙트 커버 쿠션,미샤,23000,4.4,3200,random
C094,LossAverse,0.43,4,P0267,더마 쿠션 SPF50+,닥터지,29000,4.5,2500,random
C094,LossAverse,0.43,4,P0255,그린티 씨드 쿠션,이니스프리,24000,4.5,3800,random
C094,LossAverse,0.43,4,P0252,넥타르 드롭 블러 쿠션,에뛰드,22000,4.5,3200,random
C095,LossAverse,0.45,4,P0303,워터 슬리핑 파운데이션,라네즈,40000,4.7,4100,random
C095,LossAverse,0.45,4,P0347,수분 파운데이션,이니스프리,22000,4.4,2400,random
C095,LossAverse,0.45,4,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,random
C095,LossAverse,0.45,4,P0334,내추럴 파운데이션,이니스프리,22000,4.4,2600,random
C096,LossAverse,0.41,4,P0410,쿨링 두피 샴푸,어노브,11000,4.2,1400,random
C096,LossAverse,0.41,4,P0440,쿨 민트 샴푸,코스알엑스,13500,4.3,2100,random
C096,LossAverse,0.41,4,P0412,시카 두피 샴푸,코스알엑스,22500,4.5,2800,random
C096,LossAverse,0.41,4,P0425,녹차 두피 샴푸,이니스프리,19000,4.4,2600,random
C097,LossAverse,0.61,3,P0043,리들샷 200 스킨,VT코스메틱,26000,4.7,3900,random
C097,LossAverse,0.61,3,P0026,수분 토닝 스킨,에뛰드,8500,4.2,1200,random
C097,LossAverse,0.61,3,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,random
C098,LossAverse,0.61,3,P0312,라이팅 파운데이션,이니스프리,23000,4.5,2600,random
C098,LossAverse,0.61,3,P0341,내추럴 파운데이션,아누아,23000,4.5,2300,random
C098,LossAverse,0.61,3,P0346,에어 파운데이션,미샤,18000,4.4,2300,random
C099,LossAverse,0.51,3,P0293,수분 쿠션,이니스프리,24000,4.5,3800,random
C099,LossAverse,0.51,3,P0253,워터 블러 쿠션,라네즈,38000,4.7,5500,random
C099,LossAverse,0.51,3,P0292,롱웨어 쿠션,클리오,33000,4.8,5100,random
C100,LossAverse,0.53,3,P0023,비타민 C 20 스킨,조선미녀,35000,4.7,2900,random
C100,LossAverse,0.53,3,P0012,순수 스킨,에뛰드,8900,4.2,950,random
C100,LossAverse,0.53,3,P0030,히알루론 스킨,라네즈,34000,4.8,3200,random
C101,LossAverse,0.62,3,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,random
C101,LossAverse,0.62,3,P0466,글로우 바디워시,롬앤,16000,4.5,2100,random
C101,LossAverse,0.62,3,P0455,라이스 바디워시,조선미녀,15000,4.4,2200,random
C102,Impulsive,0.76,2,P0457,릴렉싱 바디워시,미샤,11000,4.3,2600,random
C102,Impulsive,0.76,2,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,random
C103,Impulsive,0.88,1,P0323,그린티 파운데이션,이니스프리,23000,4.5,2800,random
C104,Impulsive,0.8,1,P0445,어성초 샴푸,조선미녀,18500,4.5,2200,random
C105,Impulsive,0.73,2,P0329,마데카소사이드 파운데이션,아누아,25000,4.5,2200,random
C105,Impulsive,0.73,2,P0316,어드밴스드 파운데이션,닥터지,26000,4.6,2000,random
C106,Impulsive,0.72,2,P0129,나이아신아마이드 마스크팩,토리든,3500,4.6,3600,random
C106,Impulsive,0.72,2,P0130,갈락토미세스 마스크팩,코스알엑스,3000,4.5,4100,random
C107,Impulsive,0.71,2,P0010,보리지 스킨,어노브,9800,4.3,680,random
C107,Impulsive,0.71,2,P0025,레드 불가리안 로즈 스킨,이니스프리,32000,4.6,2100,random
C108,Impulsive,0.77,2,P0297,글로시 쿠션,롬앤,25000,4.5,2800,random
C108,Impulsive,0.77,2,P0287,데일리 쿠션,에뛰드,18000,4.2,2600,random
C109,Impulsive,0.72,2,P0050,포어 스킨,미샤,16000,4.4,2000,random
C109,Impulsive,0.72,2,P0046,알로에 스킨,이니스프리,13000,4.3,3200,random
C110,Impulsive,0.79,1,P0446,갈락토 샴푸,코스알엑스,22000,4.5,2600,random
C111,Impulsive,0.83,1,P0140,레티놀 마스크팩,닥터지,5500,4.6,1800,random
C112,Impulsive,0.83,1,P0037,로즈힙 스킨,어노브,9500,4.3,890,random
C113,Impulsive,0.7,2,P0027,콜라겐 부스팅 스킨,바이오힐보,38000,4.7,1700,random
C113,Impulsive,0.7,2,P0046,알로에 스킨,이니스프리,13000,4.3,3200,random
C114,Impulsive,0.86,1,P0041,레몬 비타민 스킨,닥터지,19000,4.5,2300,random
C115,Impulsive,0.65,2,P0083,나이아신아마이드 로션,토리든,25000,4.5,2700,random
C115,Impulsive,0.65,2,P0070,데일리 로션,어노브,8800,4.3,760,random
C116,Impulsive,0.79,1,P0186,젤 립틴트,에뛰드,7500,4.3,3900,random
C117,Impulsive,0.79,1,P0178,크리미 립틴트,미샤,7500,4.3,3600,random
C118,Impulsive,0.89,1,P0070,데일리 로션,어노브,8800,4.3,760,random
C119,Impulsive,0.77,2,P0498,쿨링 바디워시,이니스프리,17000,4.4,3100,random
C119,Impulsive,0.77,2,P0481,라벤더 바디워시,에뛰드,11000,4.3,2900,random
C120,Impulsive,0.89,1,P0312,라이팅 파운데이션,이니스프리,23000,4.5,2600,random
C121,Impulsive,0.84,1,P0032,피테라 스킨,미샤,42000,4.7,2300,random
C122,Impulsive,0.8,1,P0315,에어리 파운데이션,에뛰드,18500,4.3,2200,random
C123,Impulsive,0.89,1,P0426,히알루론 두피 샴푸,토리든,22000,4.5,2300,random
C124,Impulsive,0.82,1,P0063,그린티 밸런싱 로션,이니스프리,21000,4.5,3100,random
C125,Impulsive,0.65,2,P0211,스타 더스트 하이라이터,이니스프리,15000,4.5,1700,random
C125,Impulsive,0.65,2,P0204,글로우 빔 하이라이터,미샤,13000,4.3,1100,random
C126,Impulsive,0.72,2,P0076,펩타이드 로션,토리든,27000,4.6,2300,random
C126,Impulsive,0.72,2,P0064,퍼펙트 화이트닝 로션,미샤,14000,4.3,1900,random
C127,Impulsive,0.85,1,P0150,꿀 마스크팩,이니스프리,2000,4.4,5500,random
C128,Impulsive,0.71,2,P0259,세라마이드 쿠션,토리든,28000,4.6,2400,random
C128,Impulsive,0.71,2,P0256,프레시 팝 쿠션,에뛰드,19000,4.3,2600,random
C129,Impulsive,0.66,2,P0020,징코 스킨,조선미녀,19500,4.4,1500,random
C129,Impulsive,0.66,2,P0031,마데카소사이드 스킨,아누아,21000,4.6,2700,random
C130,Impulsive,0.82,1,P0482,수분 바디워시,라네즈,29000,4.8,5800,random
C131,Impulsive,0.67,2,P0455,라이스 바디워시,조선미녀,15000,4.4,2200,random
C131,Impulsive,0.67,2,P0490,쿨링 바디워시,어노브,10500,4.2,1800,random
C132,Impulsive,0.71,2,P0440,쿨 민트 샴푸,코스알엑스,13500,4.3,2100,random
C132,Impulsive,0.71,2,P0435,내추럴 샴푸,에뛰드,13000,4.2,1800,random
C133,Impulsive,0.79,1,P0063,그린티 밸런싱 로션,이니스프리,21000,4.5,3100,random
C134,Impulsive,0.7,2,P0103,리얼 네이처 마스크팩,네이처리퍼블릭,1500,4.2,6000,random
C134,Impulsive,0.7,2,P0143,트러블 마스크팩,코스알엑스,4000,4.7,5200,random
C135,Hedonic,0.45,4,P0117,릴렉싱 라벤더 마스크팩,에뛰드,1800,4.3,3100,random
C135,Hedonic,0.45,4,P0146,진정 쿨링 마스크팩,닥터지,3200,4.5,2900,random
C135,Hedonic,0.45,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,random
C135,Hedonic,0.45,4,P0101,NMF 앰플 마스크팩,코스알엑스,2500,4.7,5000,random
C136,Hedonic,0.44,4,P0449,나이트 리페어 샴푸,미샤,18000,4.4,2100,random
C136,Hedonic,0.44,4,P0423,콜라겐 샴푸,바이오힐보,36000,4.7,2100,random
C136,Hedonic,0.44,4,P0426,히알루론 두피 샴푸,토리든,22000,4.5,2300,random
C136,Hedonic,0.44,4,P0419,비오틴 샴푸,바이오힐보,34000,4.6,1700,random
C137,Hedonic,0.43,4,P0131,히알루론 마스크팩,라네즈,5000,4.7,3200,random
C137,Hedonic,0.43,4,P0139,세라마이드 마스크팩,토리든,3200,4.6,3000,random
C137,Hedonic,0.43,4,P0122,시카 진정 마스크팩,코스알엑스,4500,4.7,6500,random
C137,Hedonic,0.43,4,P0138,콜라겐 앰플 마스크팩,바이오힐보,6500,4.7,2200,random
C138,Hedonic,0.47,4,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,random
C138,Hedonic,0.47,4,P0295,라이트 쿠션,에뛰드,18500,4.3,2400,random
C138,Hedonic,0.47,4,P0293,수분 쿠션,이니스프리,24000,4.5,3800,random
C138,Hedonic,0.47,4,P0280,비타민 쿠션 SPF50+,바이오힐보,38000,4.7,1900,random
C139,Hedonic,0.41,4,P0448,볼류마이징 샴푸,바이오힐보,36000,4.7,1900,random
C139,Hedonic,0.41,4,P0401,퍼퓸드 샴푸,라네즈,32000,4.7,3200,random
C139,Hedonic,0.41,4,P0433,펩타이드 샴푸,바이오힐보,38000,4.8,1600,random
C139,Hedonic,0.41,4,P0445,어성초 샴푸,조선미녀,18500,4.5,2200,random
C140,Hedonic,0.64,3,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,random
C140,Hedonic,0.64,3,P0398,망고 블러셔,미샤,12000,4.3,2100,random
C140,Hedonic,0.64,3,P0395,어시안 로즈 블러셔,조선미녀,15000,4.5,1800,random
C141,Hedonic,0.47,4,P0297,글로시 쿠션,롬앤,25000,4.5,2800,random
C141,Hedonic,0.47,4,P0257,라이트 핏 쿠션,미샤,22000,4.4,2900,random
C141,Hedonic,0.47,4,P0299,선케어 쿠션,코스알엑스,28000,4.6,3000,random
C141,Hedonic,0.47,4,P0274,에어핏 쿠션,에뛰드,19000,4.3,2800,random
C142,Hedonic,0.5,4,P0208,내추럴 글로우 하이라이터,닥터지,16000,4.4,1300,random
C142,Hedonic,0.5,4,P0237,샴페인 하이라이터,롬앤,16000,4.6,2200,random
C142,Hedonic,0.5,4,P0204,글로우 빔 하이라이터,미샤,13000,4.3,1100,random
C142,Hedonic,0.5,4,P0229,로즈골드 스틱 하이라이터,롬앤,16500,4.6,2500,random
C143,Hedonic,0.49,4,P0417,내추럴 발란스 샴푸,에뛰드,12500,4.2,1600,random
C143,Hedonic,0.49,4,P0412,시카 두피 샴푸,코스알엑스,22500,4.5,2800,random
C143,Hedonic,0.49,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,random
C143,Hedonic,0.49,4,P0407,클렌징 샴푸,미샤,12000,4.3,2100,random
C144,Hedonic,0.58,3,P0400,살몬 블러셔,아누아,14000,4.5,1700,random
C144,Hedonic,0.58,3,P0376,테라코타 블러셔,닥터지,16000,4.5,2000,random
C144,Hedonic,0.58,3,P0388,버건디 블러셔,에뛰드,13500,4.4,2700,random
C145,Hedonic,0.57,3,P0166,비건 립틴트,이니스프리,10000,4.5,2800,random
C145,Hedonic,0.57,3,P0195,핑크 립틴트,이니스프리,9500,4.4,3100,random
C145,Hedonic,0.57,3,P0155,에어 무드 립틴트,클리오,11000,4.5,4100,random
C146,Hedonic,0.45,4,P0137,릴리프 마스크팩,에뛰드,1600,4.2,3500,random
C146,Hedonic,0.45,4,P0140,레티놀 마스크팩,닥터지,5500,4.6,1800,random
C146,Hedonic,0.45,4,P0124,펩타이드 마스크팩,토리든,4000,4.6,3800,random
C146,Hedonic,0.45,4,P0106,시카 카밍 마스크팩,닥터지,3500,4.6,3100,random
C147,Hedonic,0.42,4,P0040,순한 pH 스킨,에뛰드,7900,4.2,1500,random
C147,Hedonic,0.42,4,P0047,판테놀 스킨,코스알엑스,23000,4.6,2600,random
C147,Hedonic,0.42,4,P0037,로즈힙 스킨,어노브,9500,4.3,890,random
C147,Hedonic,0.42,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,random
C148,Hedonic,0.47,4,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,random
C148,Hedonic,0.47,4,P0476,펩타이드 바디워시,바이오힐보,32000,4.7,1700,random
C148,Hedonic,0.47,4,P0498,쿨링 바디워시,이니스프리,17000,4.4,3100,random
C148,Hedonic,0.47,4,P0484,비타민 C 바디워시,조선미녀,17000,4.5,2400,random
C149,Hedonic,0.61,3,P0296,비비 쿠션,닥터지,27000,4.5,2600,random
C149,Hedonic,0.61,3,P0285,슬로우 에이징 쿠션,아누아,33000,4.7,2000,random
C149,Hedonic,0.61,3,P0286,로즈 쿠션,이니스프리,24000,4.4,2300,random
C150,Hedonic,0.57,3,P0175,무드 코랄 립틴트,롬앤,9000,4.6,4600,random
C150,Hedonic,0.57,3,P0200,코팅 립틴트,클리오,11000,4.6,4800,random
C150,Hedonic,0.57,3,P0161,쥬시 드롭 립틴트,에뛰드,7000,4.4,4600,random
C151,Hedonic,0.45,4,P0100,로즈 로션,이니스프리,33000,4.6,2100,random
C151,Hedonic,0.45,4,P0058,멀티 버텍스 로션,바이오힐보,42000,4.6,1400,random
C151,Hedonic,0.45,4,P0082,진정 장벽 로션,코스알엑스,23000,4.6,3400,random
C151,Hedonic,0.45,4,P0080,레티놀 로션,닥터지,35000,4.7,2600,random
C152,Hedonic,0.54,3,P0137,릴리프 마스크팩,에뛰드,1600,4.2,3500,random
C152,Hedonic,0.54,3,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,random
C152,Hedonic,0.54,3,P0101,NMF 앰플 마스크팩,코스알엑스,2500,4.7,5000,random
C153,Hedonic,0.65,2,P0079,마데카소사이드 로션,아누아,24000,4.6,2900,random
C153,Hedonic,0.65,2,P0088,갈락토 에센스 로션,미샤,17000,4.4,1900,random
C154,Hedonic,0.56,3,P0450,쌀뜨물 샴푸,조선미녀,17500,4.5,2300,random
C154,Hedonic,0.56,3,P0423,콜라겐 샴푸,바이오힐보,36000,4.7,2100,random
C154,Hedonic,0.56,3,P0426,히알루론 두피 샴푸,토리든,22000,4.5,2300,random
C155,Hedonic,0.46,4,P0072,프로폴리스 로션,미샤,18000,4.4,2100,random
C155,Hedonic,0.46,4,P0081,히알루론 로션,라네즈,36000,4.7,3800,random
C155,Hedonic,0.46,4,P0058,멀티 버텍스 로션,바이오힐보,42000,4.6,1400,random
C155,Hedonic,0.46,4,P0092,진정 로션,이니스프리,21500,4.5,2800,random
C156,Hedonic,0.55,3,P0320,올데이 파운데이션,어노브,15000,4.2,1300,random
C156,Hedonic,0.55,3,P0337,수분 파운데이션,토리든,27000,4.6,1900,random
C156,Hedonic,0.55,3,P0328,세라마이드 파운데이션,토리든,28000,4.6,2000,random
C157,Hedonic,0.61,3,P0339,라이트 파운데이션,에뛰드,20000,4.3,2000,random
C157,Hedonic,0.61,3,P0350,빈티지 로즈 파운데이션,조선미녀,21000,4.5,1900,random
C157,Hedonic,0.61,3,P0314,세라마이드 파운데이션 리필,토리든,21000,4.5,1600,random
C158,Hedonic,0.54,3,P0017,라이트 풀 워터 스킨,라네즈,32000,4.6,2200,random
C158,Hedonic,0.54,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,random
C158,Hedonic,0.54,3,P0039,아이스 스킨,이니스프리,20000,4.4,2100,random
C159,Hedonic,0.4,4,P0072,프로폴리스 로션,미샤,18000,4.4,2100,random
C159,Hedonic,0.4,4,P0088,갈락토 에센스 로션,미샤,17000,4.4,1900,random
C159,Hedonic,0.4,4,P0080,레티놀 로션,닥터지,35000,4.7,2600,random
C159,Hedonic,0.4,4,P0069,비타민 로션,닥터지,23000,4.4,2000,random
C160,Hedonic,0.6,3,P0093,진정 로션,코스알엑스,22000,4.6,3200,random
C160,Hedonic,0.6,3,P0092,진정 로션,이니스프리,21500,4.5,2800,random
C160,Hedonic,0.6,3,P0088,갈락토 에센스 로션,미샤,17000,4.4,1900,random
C161,Hedonic,0.52,3,P0028,나이아신아마이드 스킨,토리든,20000,4.6,3100,random
C161,Hedonic,0.52,3,P0022,시카 트러블 스킨,닥터지,18000,4.5,2600,random
C161,Hedonic,0.52,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,random
C162,Hedonic,0.52,3,P0090,피부 진정 로션,바이오힐보,44000,4.7,1600,random
C162,Hedonic,0.52,3,P0098,어성초 로션,아누아,23000,4.6,3100,random
C162,Hedonic,0.52,3,P0077,수분 폭탄 로션,이니스프리,24000,4.5,3100,random
C163,Hedonic,0.42,4,P0333,프로 파운데이션,클리오,35000,4.7,3100,random
C163,Hedonic,0.42,4,P0341,내추럴 파운데이션,아누아,23000,4.5,2300,random
C163,Hedonic,0.42,4,P0346,에어 파운데이션,미샤,18000,4.4,2300,random
C163,Hedonic,0.42,4,P0335,리얼 스킨 파운데이션,바이오힐보,43000,4.8,1700,random
C164,Hedonic,0.44,4,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,random
C164,Hedonic,0.44,4,P0364,베이비 핑크 블러셔,미샤,11500,4.3,2000,random
C164,Hedonic,0.44,4,P0392,코랄 블러셔,이니스프리,14000,4.5,2700,random
C164,Hedonic,0.44,4,P0390,아프리코트 블러셔,조선미녀,14000,4.5,1500,random
C165,Hedonic,0.62,3,P0383,코코아 블러셔,클리오,16500,4.5,2100,random
C165,Hedonic,0.62,3,P0393,핑크 블러셔,롬앤,14500,4.6,3000,random
C165,Hedonic,0.62,3,P0372,코랄 블러셔,롬앤,15000,4.6,3300,random
C166,Hedonic,0.61,3,P0226,다이아몬드 하이라이터,바이오힐보,26000,4.7,1200,random
C166,Hedonic,0.61,3,P0222,오로라 하이라이터,롬앤,17000,4.6,2800,random
C166,Hedonic,0.61,3,P0204,글로우 빔 하이라이터,미샤,13000,4.3,1100,random
C167,Hedonic,0.57,3,P0409,하이드라 샴푸,토리든,20000,4.5,2300,random
C167,Hedonic,0.57,3,P0438,생강 두피 샴푸,조선미녀,18000,4.5,2100,random
C167,Hedonic,0.57,3,P0413,그린티 헤어 케어 샴푸,이니스프리,19000,4.4,2300,random
C168,Utilitarian,0.43,4,P0087,로즈 로션,이니스프리,22000,4.4,2000,random
C168,Utilitarian,0.43,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,random
C168,Utilitarian,0.43,4,P0080,레티놀 로션,닥터지,35000,4.7,2600,random
C168,Utilitarian,0.43,4,P0091,데일리 촉촉 로션,에뛰드,9500,4.2,1600,random
C169,Utilitarian,0.2,6,P0018,유자 C 비타민 스킨,이니스프리,26000,4.5,1700,random
C169,Utilitarian,0.2,6,P0038,펩타이드 스킨,바이오힐보,36000,4.7,1800,random
C169,Utilitarian,0.2,6,P0042,판테놀 수딩 스킨,코스알엑스,18500,4.5,2900,random
C169,Utilitarian,0.2,6,P0027,콜라겐 부스팅 스킨,바이오힐보,38000,4.7,1700,random
C169,Utilitarian,0.2,6,P0045,수분 스킨,라네즈,36000,4.7,2800,random
C169,Utilitarian,0.2,6,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,random
C170,Utilitarian,0.42,4,P0259,세라마이드 쿠션,토리든,28000,4.6,2400,random
C170,Utilitarian,0.42,4,P0280,비타민 쿠션 SPF50+,바이오힐보,38000,4.7,1900,random
C170,Utilitarian,0.42,4,P0263,워터 쿠션 리미티드,라네즈,42000,4.8,4900,random
C170,Utilitarian,0.42,4,P0294,퍼펙트 쿠션,미샤,22000,4.4,3100,random
C171,Utilitarian,0.27,5,P0024,프로폴리스 스킨,미샤,16000,4.4,1900,random
C171,Utilitarian,0.27,5,P0005,라이스 워터 브라이트 스킨,조선미녀,18000,4.6,3100,random
C171,Utilitarian,0.27,5,P0023,비타민 C 20 스킨,조선미녀,35000,4.7,2900,random
C171,Utilitarian,0.27,5,P0017,라이트 풀 워터 스킨,라네즈,32000,4.6,2200,random
C171,Utilitarian,0.27,5,P0014,시카 리페어 스킨,닥터지,19000,4.5,2300,random
C172,Utilitarian,0.47,4,P0044,트러블 스킨,닥터지,22000,4.5,2100,random
C172,Utilitarian,0.47,4,P0007,1025 독도 스킨,닥터지,17000,4.4,1800,random
C172,Utilitarian,0.47,4,P0040,순한 pH 스킨,에뛰드,7900,4.2,1500,random
C172,Utilitarian,0.47,4,P0018,유자 C 비타민 스킨,이니스프리,26000,4.5,1700,random
C173,Utilitarian,0.29,5,P0019,나이아신아마이드 15 스킨,아누아,23000,4.6,3300,random
C173,Utilitarian,0.29,5,P0017,라이트 풀 워터 스킨,라네즈,32000,4.6,2200,random
C173,Utilitarian,0.29,5,P0007,1025 독도 스킨,닥터지,17000,4.4,1800,random
C173,Utilitarian,0.29,5,P0034,갈락토미세스 스킨,코스알엑스,19000,4.5,3600,random
C173,Utilitarian,0.29,5,P0005,라이스 워터 브라이트 스킨,조선미녀,18000,4.6,3100,random
C174,Utilitarian,0.24,5,P0440,쿨 민트 샴푸,코스알엑스,13500,4.3,2100,random
C174,Utilitarian,0.24,5,P0436,수분 샴푸,라네즈,33000,4.7,3400,random
C174,Utilitarian,0.24,5,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,random
C174,Utilitarian,0.24,5,P0410,쿨링 두피 샴푸,어노브,11000,4.2,1400,random
C174,Utilitarian,0.24,5,P0430,비오틴 강화 샴푸,바이오힐보,37000,4.7,1800,random
C175,Utilitarian,0.42,4,P0440,쿨 민트 샴푸,코스알엑스,13500,4.3,2100,random
C175,Utilitarian,0.42,4,P0410,쿨링 두피 샴푸,어노브,11000,4.2,1400,random
C175,Utilitarian,0.42,4,P0443,수분 헤어 샴푸,라네즈,34000,4.7,3100,random
C175,Utilitarian,0.42,4,P0427,나이아신아마이드 두피 샴푸,아누아,20000,4.5,2700,random
C176,Utilitarian,0.21,6,P0139,세라마이드 마스크팩,토리든,3200,4.6,3000,random
C176,Utilitarian,0.21,6,P0120,레드 슬리핑 마스크팩,라네즈,32000,4.8,5200,random
C176,Utilitarian,0.21,6,P0118,허니 마스크팩,어노브,1600,4.2,2300,random
C176,Utilitarian,0.21,6,P0107,한방 마스크팩,미샤,3000,4.4,2300,random
C176,Utilitarian,0.21,6,P0110,라이스 미백 마스크팩,조선미녀,2500,4.5,2700,random
C176,Utilitarian,0.21,6,P0119,콜라겐 탄력 마스크팩,닥터지,3500,4.5,2900,random
C177,Utilitarian,0.46,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,random
C177,Utilitarian,0.46,4,P0060,선물 같은 로션,에뛰드,9900,4.2,820,random
C177,Utilitarian,0.46,4,P0096,라이트 로션,이니스프리,21000,4.5,2900,random
C177,Utilitarian,0.46,4,P0079,마데카소사이드 로션,아누아,24000,4.6,2900,random
C178,Utilitarian,0.28,5,P0039,아이스 스킨,이니스프리,20000,4.4,2100,random
C178,Utilitarian,0.28,5,P0027,콜라겐 부스팅 스킨,바이오힐보,38000,4.7,1700,random
C178,Utilitarian,0.28,5,P0013,비피다 바이옴 컴플렉스 스킨,이니스프리,35000,4.8,2800,random
C178,Utilitarian,0.28,5,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,random
C178,Utilitarian,0.28,5,P0015,퍼펙트 스킨,클리오,16500,4.3,1100,random
C179,Utilitarian,0.22,5,P0418,생강 탈모 샴푸,미샤,16000,4.4,2800,random
C179,Utilitarian,0.22,5,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,random
C179,Utilitarian,0.22,5,P0437,볼륨 샴푸,이니스프리,19500,4.4,2200,random
C179,Utilitarian,0.22,5,P0417,내추럴 발란스 샴푸,에뛰드,12500,4.2,1600,random
C179,Utilitarian,0.22,5,P0443,수분 헤어 샴푸,라네즈,34000,4.7,3100,random
C180,Utilitarian,0.45,4,P0044,트러블 스킨,닥터지,22000,4.5,2100,random
C180,Utilitarian,0.45,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,random
C180,Utilitarian,0.45,4,P0010,보리지 스킨,어노브,9800,4.3,680,random
C180,Utilitarian,0.45,4,P0039,아이스 스킨,이니스프리,20000,4.4,2100,random
C181,Utilitarian,0.43,4,P0147,판테놀 마스크팩,토리든,3500,4.6,3300,random
C181,Utilitarian,0.43,4,P0115,황금 앰플 마스크팩,바이오힐보,6000,4.7,2600,random
C181,Utilitarian,0.43,4,P0138,콜라겐 앰플 마스크팩,바이오힐보,6500,4.7,2200,random
C181,Utilitarian,0.43,4,P0150,꿀 마스크팩,이니스프리,2000,4.4,5500,random
C182,Utilitarian,0.36,4,P0092,진정 로션,이니스프리,21500,4.5,2800,random
C182,Utilitarian,0.36,4,P0070,데일리 로션,어노브,8800,4.3,760,random
C182,Utilitarian,0.36,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,random
C182,Utilitarian,0.36,4,P0099,트러블 진정 로션,닥터지,20000,4.5,2800,random
C183,Utilitarian,0.2,6,P0097,갈락토 로션,코스알엑스,20000,4.5,2500,random
C183,Utilitarian,0.2,6,P0077,수분 폭탄 로션,이니스프리,24000,4.5,3100,random
C183,Utilitarian,0.2,6,P0066,나이트 로션,바이오힐보,45000,4.7,1600,random
C183,Utilitarian,0.2,6,P0083,나이아신아마이드 로션,토리든,25000,4.5,2700,random
C183,Utilitarian,0.2,6,P0064,퍼펙트 화이트닝 로션,미샤,14000,4.3,1900,random
C183,Utilitarian,0.2,6,P0074,갈락토미세스 로션,코스알엑스,22000,4.6,2800,random
C184,Utilitarian,0.24,5,P0107,한방 마스크팩,미샤,3000,4.4,2300,random
C184,Utilitarian,0.24,5,P0106,시카 카밍 마스크팩,닥터지,3500,4.6,3100,random
C184,Utilitarian,0.24,5,P0136,트러블 케어 마스크팩,닥터지,2800,4.5,3900,random
C184,Utilitarian,0.24,5,P0114,클레이 모공 마스크팩,미샤,4500,4.4,2200,random
C184,Utilitarian,0.24,5,P0112,젤 마스크팩,토리든,28000,4.7,3600,random
C185,Utilitarian,0.43,4,P0453,시카 바디워시,코스알엑스,18000,4.6,4200,random
C185,Utilitarian,0.43,4,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,random
C185,Utilitarian,0.43,4,P0484,비타민 C 바디워시,조선미녀,17000,4.5,2400,random
C185,Utilitarian,0.43,4,P0482,수분 바디워시,라네즈,29000,4.8,5800,random
C186,Utilitarian,0.21,6,P0450,쌀뜨물 샴푸,조선미녀,17500,4.5,2300,random
C186,Utilitarian,0.21,6,P0427,나이아신아마이드 두피 샴푸,아누아,20000,4.5,2700,random
C186,Utilitarian,0.21,6,P0441,프로틴 샴푸,이니스프리,20000,4.4,2400,random
C186,Utilitarian,0.21,6,P0425,녹차 두피 샴푸,이니스프리,19000,4.4,2600,random
C186,Utilitarian,0.21,6,P0419,비오틴 샴푸,바이오힐보,34000,4.6,1700,random
C186,Utilitarian,0.21,6,P0433,펩타이드 샴푸,바이오힐보,38000,4.8,1600,random
C187,Utilitarian,0.45,4,P0045,수분 스킨,라네즈,36000,4.7,2800,random
C187,Utilitarian,0.45,4,P0017,라이트 풀 워터 스킨,라네즈,32000,4.6,2200,random
C187,Utilitarian,0.45,4,P0033,세라마이드 스킨,토리든,22000,4.6,2500,random
C187,Utilitarian,0.45,4,P0043,리들샷 200 스킨,VT코스메틱,26000,4.7,3900,random
C188,Utilitarian,0.47,4,P0032,피테라 스킨,미샤,42000,4.7,2300,random
C188,Utilitarian,0.47,4,P0049,쿨링 스킨,닥터지,21000,4.4,1900,random
