consumer_id,psychographic_type,preference_style,budget_amount,skin_type,subcategory,brainfry_score,product_id,product_name,brand,price,star_rating,product_style,product_subcat
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,447,트러블 케어 샴푸,닥터지,22500,4.5,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,277,퍼펙트 커버 쿠션,미샤,23000,4.4,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,291,내추럴 쿠션,미샤,22000,4.4,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,294,퍼펙트 쿠션,미샤,22000,4.4,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,413,그린티 헤어 케어 샴푸,이니스프리,19000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,425,녹차 두피 샴푸,이니스프리,19000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,432,리페어 샴푸,미샤,17000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,437,볼륨 샴푸,이니스프리,19500,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,441,프로틴 샴푸,이니스프리,20000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,449,나이트 리페어 샴푸,미샤,18000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,418,생강 탈모 샴푸,미샤,16000,4.4,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,284,뉴트로지나 쿠션,미샤,21000,4.3,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,407,클렌징 샴푸,미샤,12000,4.3,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,440,쿨 민트 샴푸,코스알엑스,13500,4.3,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,287,데일리 쿠션,에뛰드,18000,4.2,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,300,슬림 쿠션,어노브,18000,4.2,utilitarian,쿠션
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,410,쿨링 두피 샴푸,어노브,11000,4.2,utilitarian,샴푸
C032,Maximizer,utilitarian,37020,oily,"쿠션,샴푸",0.72,442,클린 스칼프 샴푸,에뛰드,12000,4.2,utilitarian,샴푸
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,35,리들샷 100 스킨,VT코스메틱,23000,4.7,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,19,나이아신아마이드 15 스킨,아누아,23000,4.6,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,21,어성초 스킨,아누아,24000,4.6,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,28,나이아신아마이드 스킨,토리든,20000,4.6,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,325,나이아신아마이드 파운데이션,아누아,24000,4.6,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,2,시카페어 스킨,코스알엑스,19800,4.6,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,9,AHA BHA 클라리파잉 스킨,코스알엑스,22000,4.6,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,34,갈락토미세스 스킨,코스알엑스,19000,4.5,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,305,그린티 씨드 파운데이션,이니스프리,22000,4.5,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,22,시카 트러블 스킨,닥터지,18000,4.5,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,36,비타민 스킨,닥터지,19500,4.5,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,41,레몬 비타민 스킨,닥터지,19000,4.5,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,44,트러블 스킨,닥터지,22000,4.5,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,308,비타민 C 파운데이션,닥터지,24000,4.5,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,312,라이팅 파운데이션,이니스프리,23000,4.5,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,323,그린티 파운데이션,이니스프리,23000,4.5,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,49,쿨링 스킨,닥터지,21000,4.4,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,311,퍼펙트 커버 파운데이션,미샤,19000,4.4,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,334,내추럴 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,343,볼륨 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,346,에어 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,7,1025 독도 스킨,닥터지,17000,4.4,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,20,징코 스킨,조선미녀,19500,4.4,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,39,아이스 스킨,이니스프리,20000,4.4,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,50,포어 스킨,미샤,16000,4.4,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,332,데일리 파운데이션,미샤,16000,4.3,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,338,슬림핏 파운데이션,어노브,16000,4.2,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,349,내추럴 커버 파운데이션,어노브,15500,4.2,utilitarian,파운데이션
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C033,Maximizer,utilitarian,24669,oily,"스킨,파운데이션",0.75,320,올데이 파운데이션,어노브,15000,4.2,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,292,롱웨어 쿠션,클리오,33000,4.8,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,301,킬 커버 파운데이션,클리오,32000,4.8,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,317,래스팅 픽스 파운데이션,클리오,33000,4.8,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,321,킬 커버 글로우 파운데이션,클리오,34000,4.8,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,335,리얼 스킨 파운데이션,바이오힐보,43000,4.8,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,258,어드밴스드 나이트 리페어 쿠션,닥터지,35000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,262,시카페어 쿠션 SPF50,코스알엑스,27000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,268,비타민 쿠션,바이오힐보,36000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,273,시카페어 쿠션 2호,코스알엑스,28000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,278,어드밴스드 쿠션 SPF50,닥터지,36000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,280,비타민 쿠션 SPF50+,바이오힐보,38000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,285,슬로우 에이징 쿠션,아누아,33000,4.7,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,313,나이트 파운데이션,바이오힐보,42000,4.7,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,333,프로 파운데이션,클리오,35000,4.7,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,254,시카페어 쿠션,코스알엑스,25000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,259,세라마이드 쿠션,토리든,28000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,261,세라마이드 쿠션 2호,토리든,28000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,269,누드 쿠션,아누아,26000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,281,세라마이드 쿠션 SPF40,토리든,29000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,282,나이아신아마이드 쿠션,아누아,27000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,288,리얼 커버 쿠션,클리오,27000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,299,선케어 쿠션,코스알엑스,28000,4.6,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,302,시카페어 파운데이션,코스알엑스,26000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,309,세라마이드 파운데이션,토리든,27000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,316,어드밴스드 파운데이션,닥터지,26000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,319,시카 파운데이션,아누아,22000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,324,시카 파운데이션,코스알엑스,27000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,325,나이아신아마이드 파운데이션,아누아,24000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,328,세라마이드 파운데이션,토리든,28000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,337,수분 파운데이션,토리든,27000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,345,슬림핏 파운데이션,클리오,25000,4.6,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,255,그린티 씨드 쿠션,이니스프리,24000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,275,그린티 쿠션,이니스프리,25000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,283,마데카소사이드 쿠션,닥터지,28000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,305,그린티 씨드 파운데이션,이니스프리,22000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,260,인텐스 커버 쿠션,클리오,26000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,267,더마 쿠션 SPF50+,닥터지,29000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,270,글로우 쿠션 리필,이니스프리,22000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,293,수분 쿠션,이니스프리,24000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,296,비비 쿠션,닥터지,27000,4.5,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,308,비타민 C 파운데이션,닥터지,24000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,312,라이팅 파운데이션,이니스프리,23000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,314,세라마이드 파운데이션 리필,토리든,21000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,323,그린티 파운데이션,이니스프리,23000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,327,비타민 파운데이션,닥터지,25000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,329,마데카소사이드 파운데이션,아누아,25000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,336,롱래스팅 파운데이션,닥터지,26000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,341,내추럴 파운데이션,아누아,23000,4.5,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,277,퍼펙트 커버 쿠션,미샤,23000,4.4,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,291,내추럴 쿠션,미샤,22000,4.4,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,294,퍼펙트 쿠션,미샤,22000,4.4,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,304,퍼펙트 래스팅 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,311,퍼펙트 커버 파운데이션,미샤,19000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,334,내추럴 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,343,볼륨 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,346,에어 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,347,수분 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,257,라이트 핏 쿠션,미샤,22000,4.4,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,284,뉴트로지나 쿠션,미샤,21000,4.3,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,332,데일리 파운데이션,미샤,16000,4.3,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,287,데일리 쿠션,에뛰드,18000,4.2,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,300,슬림 쿠션,어노브,18000,4.2,utilitarian,쿠션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,338,슬림핏 파운데이션,어노브,16000,4.2,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,349,내추럴 커버 파운데이션,어노브,15500,4.2,utilitarian,파운데이션
C034,Maximizer,utilitarian,43470,all,"파운데이션,쿠션",0.57,320,올데이 파운데이션,어노브,15000,4.2,utilitarian,파운데이션
C035,ValueSeeker,utilitarian,13298,combo,스킨,0.32,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C035,ValueSeeker,utilitarian,13298,combo,스킨,0.32,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C035,ValueSeeker,utilitarian,13298,combo,스킨,0.32,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,123,콜라겐 마스크팩,바이오힐보,7000,4.8,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,101,NMF 앰플 마스크팩,코스알엑스,2500,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,115,황금 앰플 마스크팩,바이오힐보,6000,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,122,시카 진정 마스크팩,코스알엑스,4500,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,138,콜라겐 앰플 마스크팩,바이오힐보,6500,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,143,트러블 마스크팩,코스알엑스,4000,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,148,리페어 마스크팩,바이오힐보,6000,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,109,펩타이드 탄력 마스크팩,바이오힐보,5500,4.7,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,108,어성초 진정 마스크팩,아누아,2800,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,116,리얼 히알루론 마스크팩,코스알엑스,2800,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,124,펩타이드 마스크팩,토리든,4000,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,127,어성초 마스크팩,아누아,3200,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,129,나이아신아마이드 마스크팩,토리든,3500,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,139,세라마이드 마스크팩,토리든,3200,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,140,레티놀 마스크팩,닥터지,5500,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,142,수딩 아쿠아 마스크팩,아누아,3000,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,147,판테놀 마스크팩,토리든,3500,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,106,시카 카밍 마스크팩,닥터지,3500,4.6,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,119,콜라겐 탄력 마스크팩,닥터지,3500,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,121,녹차 수분 마스크팩,이니스프리,2000,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,128,마데카소사이드 마스크팩,닥터지,3800,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,130,갈락토미세스 마스크팩,코스알엑스,3000,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,136,트러블 케어 마스크팩,닥터지,2800,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,146,진정 쿨링 마스크팩,닥터지,3200,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,133,진정 패드 마스크팩,아누아,2800,4.5,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,114,클레이 모공 마스크팩,미샤,4500,4.4,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,135,수분 폭탄 마스크팩,이니스프리,1800,4.4,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,149,클레이 마스크팩,미샤,4000,4.4,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,104,그린티 마스크팩,이니스프리,2000,4.4,utilitarian,마스크팩
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,70,데일리 로션,어노브,8800,4.3,utilitarian,로션
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,86,리얼 베리어 로션,어노브,10500,4.3,utilitarian,로션
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,89,클린 로션,에뛰드,9000,4.2,utilitarian,로션
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,91,데일리 촉촉 로션,에뛰드,9500,4.2,utilitarian,로션
C036,ValueSeeker,utilitarian,11148,all,"로션,마스크팩",0.39,103,리얼 네이처 마스크팩,네이처리퍼블릭,1500,4.2,utilitarian,마스크팩
C037,ValueSeeker,utilitarian,16619,dry,"스킨,샴푸",0.54,418,생강 탈모 샴푸,미샤,16000,4.4,utilitarian,샴푸
C037,ValueSeeker,utilitarian,16619,dry,"스킨,샴푸",0.54,10,보리지 스킨,어노브,9800,4.3,utilitarian,스킨
C037,ValueSeeker,utilitarian,16619,dry,"스킨,샴푸",0.54,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C037,ValueSeeker,utilitarian,16619,dry,"스킨,샴푸",0.54,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C037,ValueSeeker,utilitarian,16619,dry,"스킨,샴푸",0.54,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,468,모이스처 바디워시,미샤,11500,4.3,utilitarian,바디워시
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,485,오트밀 바디워시,미샤,12000,4.3,utilitarian,바디워시
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,489,모이스처 바디워시,미샤,11500,4.3,utilitarian,바디워시
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,460,쿨링 바디워시,어노브,10000,4.2,utilitarian,바디워시
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,487,내추럴 바디워시,어노브,11000,4.2,utilitarian,바디워시
C038,ValueSeeker,utilitarian,13329,all,바디워시,0.31,490,쿨링 바디워시,어노브,10500,4.2,utilitarian,바디워시
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,28,나이아신아마이드 스킨,토리든,20000,4.6,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,2,시카페어 스킨,코스알엑스,19800,4.6,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,14,시카 리페어 스킨,닥터지,19000,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,34,갈락토미세스 스킨,코스알엑스,19000,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,42,판테놀 수딩 스킨,코스알엑스,18500,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,22,시카 트러블 스킨,닥터지,18000,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,29,알란토인 수딩 스킨,코스알엑스,17000,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,36,비타민 스킨,닥터지,19500,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,41,레몬 비타민 스킨,닥터지,19000,4.5,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,11,레티놀 유스 액티베이팅 스킨,미샤,15000,4.4,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,7,1025 독도 스킨,닥터지,17000,4.4,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,20,징코 스킨,조선미녀,19500,4.4,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,39,아이스 스킨,이니스프리,20000,4.4,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,50,포어 스킨,미샤,16000,4.4,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,10,보리지 스킨,어노브,9800,4.3,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C039,ValueSeeker,utilitarian,20697,all,스킨,0.55,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,319,시카 파운데이션,아누아,22000,4.6,utilitarian,파운데이션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,305,그린티 씨드 파운데이션,이니스프리,22000,4.5,utilitarian,파운데이션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,270,글로우 쿠션 리필,이니스프리,22000,4.5,utilitarian,쿠션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,314,세라마이드 파운데이션 리필,토리든,21000,4.5,utilitarian,파운데이션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,291,내추럴 쿠션,미샤,22000,4.4,utilitarian,쿠션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,294,퍼펙트 쿠션,미샤,22000,4.4,utilitarian,쿠션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,304,퍼펙트 래스팅 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C040,ValueSeeker,utilitarian,22673,all,"쿠션,파운데이션",0.55,311,퍼펙트 커버 파운데이션,미샤,19000,4.4,utilitarian,파운데이션
