consumer_id,psychographic_type,brainfry_score,n_recommended,product_id,product_name,brand,price,star_rating,review_count,baseline_type
C089,LossAverse,0.59,3,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C089,LossAverse,0.59,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C089,LossAverse,0.59,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C090,LossAverse,0.5,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C090,LossAverse,0.5,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C090,LossAverse,0.5,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C090,LossAverse,0.5,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C091,LossAverse,0.48,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C091,LossAverse,0.48,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C091,LossAverse,0.48,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C091,LossAverse,0.48,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C092,LossAverse,0.6,3,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C092,LossAverse,0.6,3,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C092,LossAverse,0.6,3,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C093,LossAverse,0.41,4,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C093,LossAverse,0.41,4,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C093,LossAverse,0.41,4,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C093,LossAverse,0.41,4,P0322,워터 파운데이션,라네즈,41000,4.7,4300,popular
C094,LossAverse,0.43,4,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C094,LossAverse,0.43,4,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C094,LossAverse,0.43,4,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C094,LossAverse,0.43,4,P0253,워터 블러 쿠션,라네즈,38000,4.7,5500,popular
C095,LossAverse,0.45,4,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C095,LossAverse,0.45,4,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C095,LossAverse,0.45,4,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C095,LossAverse,0.45,4,P0322,워터 파운데이션,라네즈,41000,4.7,4300,popular
C096,LossAverse,0.41,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C096,LossAverse,0.41,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C096,LossAverse,0.41,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C096,LossAverse,0.41,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C097,LossAverse,0.61,3,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C097,LossAverse,0.61,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C097,LossAverse,0.61,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C098,LossAverse,0.61,3,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C098,LossAverse,0.61,3,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C098,LossAverse,0.61,3,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C099,LossAverse,0.51,3,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C099,LossAverse,0.51,3,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C099,LossAverse,0.51,3,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C100,LossAverse,0.53,3,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C100,LossAverse,0.53,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C100,LossAverse,0.53,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C101,LossAverse,0.62,3,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C101,LossAverse,0.62,3,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C101,LossAverse,0.62,3,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C102,Impulsive,0.76,2,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C102,Impulsive,0.76,2,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C103,Impulsive,0.88,1,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C104,Impulsive,0.8,1,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C105,Impulsive,0.73,2,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C105,Impulsive,0.73,2,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C106,Impulsive,0.72,2,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C106,Impulsive,0.72,2,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C107,Impulsive,0.71,2,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C107,Impulsive,0.71,2,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C108,Impulsive,0.77,2,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C108,Impulsive,0.77,2,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C109,Impulsive,0.72,2,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C109,Impulsive,0.72,2,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C110,Impulsive,0.79,1,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C111,Impulsive,0.83,1,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C112,Impulsive,0.83,1,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C113,Impulsive,0.7,2,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C113,Impulsive,0.7,2,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C114,Impulsive,0.86,1,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C115,Impulsive,0.65,2,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C115,Impulsive,0.65,2,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C116,Impulsive,0.79,1,P0153,쥬시 래스팅 립틴트,롬앤,9000,4.8,9000,popular
C117,Impulsive,0.79,1,P0153,쥬시 래스팅 립틴트,롬앤,9000,4.8,9000,popular
C118,Impulsive,0.89,1,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C119,Impulsive,0.77,2,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C119,Impulsive,0.77,2,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C120,Impulsive,0.89,1,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C121,Impulsive,0.84,1,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C122,Impulsive,0.8,1,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C123,Impulsive,0.89,1,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C124,Impulsive,0.82,1,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C125,Impulsive,0.65,2,P0201,프리즘 에어 하이라이터,클리오,18000,4.6,3200,popular
C125,Impulsive,0.65,2,P0221,쉬머 하이라이터 스틱,클리오,20000,4.7,3100,popular
C126,Impulsive,0.72,2,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C126,Impulsive,0.72,2,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C127,Impulsive,0.85,1,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C128,Impulsive,0.71,2,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C128,Impulsive,0.71,2,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C129,Impulsive,0.66,2,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C129,Impulsive,0.66,2,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C130,Impulsive,0.82,1,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C131,Impulsive,0.67,2,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C131,Impulsive,0.67,2,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C132,Impulsive,0.71,2,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C132,Impulsive,0.71,2,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C133,Impulsive,0.79,1,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C134,Impulsive,0.7,2,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C134,Impulsive,0.7,2,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C135,Hedonic,0.45,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C135,Hedonic,0.45,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C135,Hedonic,0.45,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C135,Hedonic,0.45,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C136,Hedonic,0.44,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C136,Hedonic,0.44,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C136,Hedonic,0.44,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C136,Hedonic,0.44,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C137,Hedonic,0.43,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C137,Hedonic,0.43,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C137,Hedonic,0.43,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C137,Hedonic,0.43,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C138,Hedonic,0.47,4,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C138,Hedonic,0.47,4,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C138,Hedonic,0.47,4,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C138,Hedonic,0.47,4,P0253,워터 블러 쿠션,라네즈,38000,4.7,5500,popular
C139,Hedonic,0.41,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C139,Hedonic,0.41,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C139,Hedonic,0.41,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C139,Hedonic,0.41,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C140,Hedonic,0.64,3,P0351,프로 아이 팔레트 블러셔,클리오,18000,4.7,4500,popular
C140,Hedonic,0.64,3,P0352,퓨어 컬러 블러셔,에뛰드,11000,4.4,3800,popular
C140,Hedonic,0.64,3,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,popular
C141,Hedonic,0.47,4,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C141,Hedonic,0.47,4,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C141,Hedonic,0.47,4,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C141,Hedonic,0.47,4,P0253,워터 블러 쿠션,라네즈,38000,4.7,5500,popular
C142,Hedonic,0.5,4,P0201,프리즘 에어 하이라이터,클리오,18000,4.6,3200,popular
C142,Hedonic,0.5,4,P0221,쉬머 하이라이터 스틱,클리오,20000,4.7,3100,popular
C142,Hedonic,0.5,4,P0214,문빔 하이라이터,롬앤,16000,4.7,2900,popular
C142,Hedonic,0.5,4,P0222,오로라 하이라이터,롬앤,17000,4.6,2800,popular
C143,Hedonic,0.49,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C143,Hedonic,0.49,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C143,Hedonic,0.49,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C143,Hedonic,0.49,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C144,Hedonic,0.58,3,P0351,프로 아이 팔레트 블러셔,클리오,18000,4.7,4500,popular
C144,Hedonic,0.58,3,P0352,퓨어 컬러 블러셔,에뛰드,11000,4.4,3800,popular
C144,Hedonic,0.58,3,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,popular
C145,Hedonic,0.57,3,P0153,쥬시 래스팅 립틴트,롬앤,9000,4.8,9000,popular
C145,Hedonic,0.57,3,P0151,픽싱 립틴트,롬앤,9000,4.7,8500,popular
C145,Hedonic,0.57,3,P0185,픽서 립틴트,클리오,12000,4.7,7200,popular
C146,Hedonic,0.45,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C146,Hedonic,0.45,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C146,Hedonic,0.45,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C146,Hedonic,0.45,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C147,Hedonic,0.42,4,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C147,Hedonic,0.42,4,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C147,Hedonic,0.42,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C147,Hedonic,0.42,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C148,Hedonic,0.47,4,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C148,Hedonic,0.47,4,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C148,Hedonic,0.47,4,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C148,Hedonic,0.47,4,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,popular
C149,Hedonic,0.61,3,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C149,Hedonic,0.61,3,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C149,Hedonic,0.61,3,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C150,Hedonic,0.57,3,P0153,쥬시 래스팅 립틴트,롬앤,9000,4.8,9000,popular
C150,Hedonic,0.57,3,P0151,픽싱 립틴트,롬앤,9000,4.7,8500,popular
C150,Hedonic,0.57,3,P0185,픽서 립틴트,클리오,12000,4.7,7200,popular
C151,Hedonic,0.45,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C151,Hedonic,0.45,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C151,Hedonic,0.45,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C151,Hedonic,0.45,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C152,Hedonic,0.54,3,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C152,Hedonic,0.54,3,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C152,Hedonic,0.54,3,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C153,Hedonic,0.65,2,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C153,Hedonic,0.65,2,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C154,Hedonic,0.56,3,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C154,Hedonic,0.56,3,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C154,Hedonic,0.56,3,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C155,Hedonic,0.46,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C155,Hedonic,0.46,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C155,Hedonic,0.46,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C155,Hedonic,0.46,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C156,Hedonic,0.55,3,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C156,Hedonic,0.55,3,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C156,Hedonic,0.55,3,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C157,Hedonic,0.61,3,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C157,Hedonic,0.61,3,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C157,Hedonic,0.61,3,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C158,Hedonic,0.54,3,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C158,Hedonic,0.54,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C158,Hedonic,0.54,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C159,Hedonic,0.4,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C159,Hedonic,0.4,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C159,Hedonic,0.4,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C159,Hedonic,0.4,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C160,Hedonic,0.6,3,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C160,Hedonic,0.6,3,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C160,Hedonic,0.6,3,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C161,Hedonic,0.52,3,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C161,Hedonic,0.52,3,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C161,Hedonic,0.52,3,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C162,Hedonic,0.52,3,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C162,Hedonic,0.52,3,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C162,Hedonic,0.52,3,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C163,Hedonic,0.42,4,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C163,Hedonic,0.42,4,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C163,Hedonic,0.42,4,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C163,Hedonic,0.42,4,P0322,워터 파운데이션,라네즈,41000,4.7,4300,popular
C164,Hedonic,0.44,4,P0351,프로 아이 팔레트 블러셔,클리오,18000,4.7,4500,popular
C164,Hedonic,0.44,4,P0352,퓨어 컬러 블러셔,에뛰드,11000,4.4,3800,popular
C164,Hedonic,0.44,4,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,popular
C164,Hedonic,0.44,4,P0371,로즈 블러셔,에뛰드,12000,4.4,3600,popular
C165,Hedonic,0.62,3,P0351,프로 아이 팔레트 블러셔,클리오,18000,4.7,4500,popular
C165,Hedonic,0.62,3,P0352,퓨어 컬러 블러셔,에뛰드,11000,4.4,3800,popular
C165,Hedonic,0.62,3,P0362,브릭 로즈 블러셔,롬앤,15000,4.7,3600,popular
C166,Hedonic,0.61,3,P0201,프리즘 에어 하이라이터,클리오,18000,4.6,3200,popular
C166,Hedonic,0.61,3,P0221,쉬머 하이라이터 스틱,클리오,20000,4.7,3100,popular
C166,Hedonic,0.61,3,P0214,문빔 하이라이터,롬앤,16000,4.7,2900,popular
C167,Hedonic,0.57,3,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C167,Hedonic,0.57,3,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C167,Hedonic,0.57,3,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C168,Utilitarian,0.43,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C168,Utilitarian,0.43,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C168,Utilitarian,0.43,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C168,Utilitarian,0.43,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C169,Utilitarian,0.2,6,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C169,Utilitarian,0.2,6,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C169,Utilitarian,0.2,6,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C169,Utilitarian,0.2,6,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C169,Utilitarian,0.2,6,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,popular
C169,Utilitarian,0.2,6,P0043,리들샷 200 스킨,VT코스메틱,26000,4.7,3900,popular
C170,Utilitarian,0.42,4,P0271,킬 커버 더 뉴 쿠션 SPF50+,클리오,34000,4.8,8200,popular
C170,Utilitarian,0.42,4,P0251,킬 커버 더 뉴 파운웨어 쿠션,클리오,32000,4.8,7800,popular
C170,Utilitarian,0.42,4,P0272,워터 쿠션 SPF50,라네즈,40000,4.8,6100,popular
C170,Utilitarian,0.42,4,P0253,워터 블러 쿠션,라네즈,38000,4.7,5500,popular
C171,Utilitarian,0.27,5,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C171,Utilitarian,0.27,5,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C171,Utilitarian,0.27,5,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C171,Utilitarian,0.27,5,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C171,Utilitarian,0.27,5,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,popular
C172,Utilitarian,0.47,4,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C172,Utilitarian,0.47,4,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C172,Utilitarian,0.47,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C172,Utilitarian,0.47,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C173,Utilitarian,0.29,5,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C173,Utilitarian,0.29,5,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C173,Utilitarian,0.29,5,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C173,Utilitarian,0.29,5,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C173,Utilitarian,0.29,5,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,popular
C174,Utilitarian,0.24,5,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C174,Utilitarian,0.24,5,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C174,Utilitarian,0.24,5,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C174,Utilitarian,0.24,5,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C174,Utilitarian,0.24,5,P0429,민트 쿨링 샴푸,닥터지,22000,4.5,3400,popular
C175,Utilitarian,0.42,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C175,Utilitarian,0.42,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C175,Utilitarian,0.42,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C175,Utilitarian,0.42,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C176,Utilitarian,0.21,6,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C176,Utilitarian,0.21,6,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C176,Utilitarian,0.21,6,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C176,Utilitarian,0.21,6,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C176,Utilitarian,0.21,6,P0122,시카 진정 마스크팩,코스알엑스,4500,4.7,6500,popular
C176,Utilitarian,0.21,6,P0126,수면 마스크팩,라네즈,35000,4.8,6100,popular
C177,Utilitarian,0.46,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C177,Utilitarian,0.46,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C177,Utilitarian,0.46,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C177,Utilitarian,0.46,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C178,Utilitarian,0.28,5,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C178,Utilitarian,0.28,5,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C178,Utilitarian,0.28,5,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C178,Utilitarian,0.28,5,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C178,Utilitarian,0.28,5,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,popular
C179,Utilitarian,0.22,5,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C179,Utilitarian,0.22,5,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C179,Utilitarian,0.22,5,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C179,Utilitarian,0.22,5,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C179,Utilitarian,0.22,5,P0429,민트 쿨링 샴푸,닥터지,22000,4.5,3400,popular
C180,Utilitarian,0.45,4,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C180,Utilitarian,0.45,4,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C180,Utilitarian,0.45,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C180,Utilitarian,0.45,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C181,Utilitarian,0.43,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C181,Utilitarian,0.43,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C181,Utilitarian,0.43,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C181,Utilitarian,0.43,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C182,Utilitarian,0.36,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
